time_start_time-trial,time_end_time-trial,rotation,chart-type,workerID,log-error,totalSequence,judged-true,ans-percentage-diff,opposite-ans,ans-trial,correct-ans,time_diff_time-trial
1452625505461,1452625515893,346.2688616104424,square,HZ90WQ67,1.0874628412503393,42,2,0.13333333333333333,85,17,15,10.432
1452625515894,1452625519752,122.02020049095154,outerRadius,HZ90WQ67,1.0874628412503393,43,2,0.15384615384615385,87,15,13,3.858
1452625487518,1452625494138,231.3432986754924,exploded,HZ90WQ67,2.357552004618084,40,-5,-0.08196721311475409,39,56,61,6.62
1452625494138,1452625505460,168.635694058612,pie,HZ90WQ67,3.0223678130284544,41,8,0.25806451612903225,69,39,31,11.322
1452624775620,1452624790959,216.94870809093118,outerRadius,HZ90WQ67,1.0874628412503393,1,-2,-0.08,75,23,25,15.339
1452624763031,1452624775619,206.22624965384603,pie,HZ90WQ67,0.16992500144231237,0,-1,-0.01282051282051282,22,77,78,12.588
1452624808758,1452624816269,119.31950929574668,square,HZ90WQ67,-3,3,0,0,96,4,4,7.511
1452624790960,1452624808758,211.53107721358538,outerRadius,HZ90WQ67,3.4757334309663976,2,11,0.15942028985507245,31,80,69,17.798
1452624832547,1452624859002,343.25220418162644,pie,HZ90WQ67,0.16992500144231237,5,1,0.027777777777777776,64,37,36,26.455
1452624816270,1452624832547,344.0086683444679,pie,HZ90WQ67,-3,4,0,0,86,14,14,16.277
1452624877032,1452624885346,220.6686658691615,exploded,HZ90WQ67,1.6438561897747246,7,-3,-0.0410958904109589,27,70,73,8.314
1452624859002,1452624877031,156.35064912959933,exploded,HZ90WQ67,2.0443941193584534,6,4,0.07142857142857142,44,60,56,18.029
1452624895007,1452624900112,313.6544552631676,ellipse,HZ90WQ67,0.16992500144231237,9,1,0.02040816326530612,51,50,49,5.105
1452625097575,1452625102139,308.91545763239264,outerRadius,HZ90WQ67,2.0443941193584534,31,4,0.05263157894736842,24,80,76,4.564
1452625550992,1452625561813,347.7297068852931,ellipse,HZ90WQ67,1.6438561897747246,49,3,0.05263157894736842,43,60,57,10.821
1452625477816,1452625487517,306.9997610896826,square,HZ90WQ67,2.6147098441152083,39,-6,-0.14634146341463414,59,35,41,9.701
1452625117753,1452625127353,234.247668357566,pie,HZ90WQ67,1.0874628412503393,34,2,0.03076923076923077,35,67,65,9.6
1452625474181,1452625477815,309.57982764579356,exploded,HZ90WQ67,3.0223678130284544,38,8,0.21621621621621623,63,45,37,3.634
1452624885346,1452624895006,289.0728811919689,pie,HZ90WQ67,0.16992500144231237,8,-1,-0.016129032258064516,38,61,62,9.66
1452624962757,1452624969045,103.99611021392047,square,HZ90WQ67,1.0874628412503393,15,2,0.05263157894736842,62,40,38,6.288
1452624949246,1452624962756,96.6797688882798,outerRadius,HZ90WQ67,3.4757334309663976,14,11,0.5789473684210527,81,30,19,13.51
1452624906298,1452624931709,27.945074066519737,square,HZ90WQ67,2.0443941193584534,11,4,0.25,84,20,16,25.411
1452624900112,1452624906298,24.29928087629378,pie,HZ90WQ67,1.0874628412503393,10,-2,-0.03508771929824561,43,55,57,6.186
1452624939019,1452624949245,324.3235635571182,outerRadius,HZ90WQ67,2.6147098441152083,13,6,0.07894736842105263,24,82,76,10.226
1452624931709,1452624939019,192.06071133725345,ellipse,HZ90WQ67,3.3398500028846247,12,-10,-0.11363636363636363,12,78,88,7.31
1452625611118,,277.90840887464583,exploded,HZ90WQ67,3.3398500028846247,59,10,0.3125,68,42,32,
1452625604112,1452625611117,12.617161329835653,square,HZ90WQ67,2.0443941193584534,58,-4,-0.18181818181818182,78,18,22,7.005
1452624975536,1452624983705,149.68047148548067,ellipse,HZ90WQ67,3.599912842187128,17,-12,-0.3333333333333333,64,24,36,8.169
1452624969045,1452624975536,105.93389583751559,square,HZ90WQ67,2.357552004618084,16,-5,-0.0625,20,75,80,6.491
1452624996421,1452625001393,338.2388761639595,outerRadius,HZ90WQ67,2.8328900141647417,19,7,0.08974358974358974,22,85,78,4.972
1452625579735,1452625586328,104.93488990701735,exploded,HZ90WQ67,2.0443941193584534,54,-4,-0.06060606060606061,34,62,66,6.593
1452625599492,1452625604111,138.3114986680448,square,HZ90WQ67,1.0874628412503393,57,-2,-0.021739130434782608,8,90,92,4.619
1452625593987,1452625599491,216.20852082967758,exploded,HZ90WQ67,2.8328900141647417,56,7,0.18421052631578946,62,45,38,5.504
1452625568324,1452625571712,199.23639862798154,exploded,HZ90WQ67,2.357552004618084,51,5,0.11627906976744186,57,48,43,3.388
1452625561813,1452625568324,204.28773949854076,ellipse,HZ90WQ67,2.8328900141647417,50,7,0.6363636363636364,89,18,11,6.511
1452625576262,1452625579734,104.1509274020791,pie,HZ90WQ67,0.16992500144231237,53,1,0.010416666666666666,4,97,96,3.472
1452625571712,1452625576261,121.36342825368047,square,HZ90WQ67,-3,52,0,0,97,3,3,4.549
1452625586329,1452625593986,124.12386414594948,ellipse,HZ90WQ67,2.8328900141647417,55,7,0.1044776119402985,33,74,67,7.657
1452625135332,1452625474180,186.1280551739037,exploded,HZ90WQ67,2.6147098441152083,37,-6,-0.07407407407407407,19,75,81,338.848
1452624983706,1452624996420,158.69277725927532,outerRadius,HZ90WQ67,2.357552004618084,18,5,0.0625,20,85,80,12.714
1452625114176,1452625117753,56.2556208204478,ellipse,HZ90WQ67,1.6438561897747246,33,3,0.034482758620689655,13,90,87,3.577
1452625563334,1452625565579,92.52047633752227,exploded,ZF59RG68,0.16992500144231237,30,1,0.05263157894736842,81,20,19,2.245
1452625556622,1452625560429,213.1035342346877,ellipse,ZF59RG68,4.1799090900149345,28,18,0.8181818181818182,78,40,22,3.807
1452625675933,1452625679777,131.69539620168507,square,ZF59RG68,0.16992500144231237,45,1,0.011235955056179775,11,90,89,3.844
1452625560429,1452625563334,344.3291525077075,exploded,ZF59RG68,1.6438561897747246,29,3,0.03260869565217391,8,95,92,2.905
1452625647123,1452625649056,195.35177576355636,pie,ZF59RG68,1.0874628412503393,36,2,0.6666666666666666,97,5,3,1.933
1452625643740,1452625647123,25.007298476994038,exploded,ZF59RG68,6.025139562278508,35,65,4.333333333333333,85,80,15,3.383
1452625568225,1452625628353,204.91669546812773,ellipse,ZF59RG68,0.16992500144231237,32,1,0.02040816326530612,51,50,49,60.128
1452625531337,1452625547998,322.59430887177587,exploded,ZF59RG68,2.0443941193584534,24,4,0.06557377049180328,39,65,61,16.661
1452625547998,1452625551645,168.71602781116962,square,ZF59RG68,1.6438561897747246,25,3,0.04838709677419355,38,65,62,3.647
1452625551645,1452625553895,317.95760717242956,exploded,ZF59RG68,0.16992500144231237,26,-1,-0.0196078431372549,49,50,51,2.25
1452625553895,1452625556606,140.87705539539456,ellipse,ZF59RG68,2.0443941193584534,27,4,0.6666666666666666,94,10,6,2.711
1452625515850,1452625520279,228.9679189492017,outerRadius,ZF59RG68,2.6147098441152083,20,-6,-0.09090909090909091,34,60,66,4.429
1452625520279,1452625522677,174.28204310126603,outerRadius,ZF59RG68,3.9188632372745946,21,-15,-0.2727272727272727,45,40,55,2.398
1452625522677,1452625527214,280.5312898568809,pie,ZF59RG68,1.6438561897747246,22,3,0.09375,68,35,32,4.537
1452625527214,1452625531337,10.975418826565146,ellipse,ZF59RG68,3.0223678130284544,23,-8,-0.21052631578947367,62,30,38,4.123
1452625679777,1452625681356,319.13227499462664,ellipse,ZF59RG68,-3,46,0,0,95,5,5,1.579
1452625681356,1452625684033,85.6239029020071,exploded,ZF59RG68,1.6438561897747246,47,-3,-0.06976744186046512,57,40,43,2.677
1452625672289,1452625675933,335.36652149632573,pie,ZF59RG68,1.0874628412503393,44,-2,-0.022988505747126436,13,85,87,3.644
1452625684033,1452625691445,171.5240920241922,exploded,ZF59RG68,1.0874628412503393,48,-2,-0.024390243902439025,18,80,82,7.412
1452625667509,1452625670265,357.63866557739675,exploded,ZF59RG68,1.0874628412503393,42,-2,-0.021739130434782608,8,90,92,2.756
1452625670265,1452625672289,341.4442932140082,ellipse,ZF59RG68,1.6438561897747246,43,-3,-0.03409090909090909,12,85,88,2.024
1452625655987,1452625658869,305.30594986863434,ellipse,ZF59RG68,0.16992500144231237,40,1,0.25,96,5,4,2.882
1452625658869,1452625667494,324.95575116947293,pie,ZF59RG68,2.357552004618084,41,-5,-0.125,60,35,40,8.625
1452625422940,1452625426058,158.24706964194775,outerRadius,ZF59RG68,1.6438561897747246,1,-3,-0.038461538461538464,22,75,78,3.118
1452625417029,1452625422940,107.37186186946929,ellipse,ZF59RG68,1.6438561897747246,0,3,0.04838709677419355,38,65,62,5.911
1452625428315,1452625439599,67.85047167912126,square,ZF59RG68,2.8328900141647417,3,-7,-0.08536585365853659,18,75,82,11.284
1452625426058,1452625428315,125.1768029294908,exploded,ZF59RG68,1.0874628412503393,2,-2,-0.03508771929824561,43,55,57,2.257
1452625443032,1452625445981,352.57696609944105,pie,ZF59RG68,0.16992500144231237,5,-1,-0.011627906976744186,14,85,86,2.949
1452625439599,1452625443032,19.067830592393875,square,ZF59RG68,2.8328900141647417,4,-7,-0.1891891891891892,63,30,37,3.433
1452625458121,1452625463927,309.0613085310906,exploded,ZF59RG68,1.0874628412503393,7,2,0.0273972602739726,27,75,73,5.806
1452625445981,1452625458121,20.797338830307126,square,ZF59RG68,2.357552004618084,6,-5,-0.2,75,20,25,12.14
1452625468373,1452625473120,107.38200078718364,ellipse,ZF59RG68,-3,9,0,0,30,70,70,4.747
1452625565579,1452625568225,275.85328532382846,pie,ZF59RG68,1.6438561897747246,31,-3,-0.038461538461538464,22,75,78,2.646
1452625691445,1452625694914,202.14010203257203,square,ZF59RG68,2.0443941193584534,49,4,0.1111111111111111,64,40,36,3.469
1452625654231,1452625655987,304.0312576107681,square,ZF59RG68,-3,39,0,0,35,65,65,1.756
1452625640362,1452625643740,281.0110358800739,square,ZF59RG68,2.357552004618084,34,-5,-0.0625,20,75,80,3.378
1452625652432,1452625654231,6.105160089209676,pie,ZF59RG68,0.16992500144231237,38,-1,-0.09090909090909091,89,10,11,1.799
1452625463927,1452625468373,212.5475584063679,outerRadius,ZF59RG68,1.6438561897747246,8,3,0.057692307692307696,48,55,52,4.446
1452625489099,1452625494032,211.49500837549567,outerRadius,ZF59RG68,0.16992500144231237,15,1,0.05263157894736842,81,20,19,4.933
1452625485678,1452625489099,76.14251456223428,square,ZF59RG68,0.16992500144231237,14,-1,-0.0625,84,15,16,3.421
1452625475310,1452625477708,86.44361715763807,square,ZF59RG68,0.16992500144231237,11,-1,-0.010416666666666666,4,95,96,2.398
1452625473120,1452625475310,46.57047470100224,outerRadius,ZF59RG68,2.0443941193584534,10,4,0.1111111111111111,64,40,36,2.19
1452625482005,1452625485678,268.3381887059659,pie,ZF59RG68,-3,13,0,0,20,80,80,3.673
1452625477708,1452625482004,93.7583292927593,exploded,ZF59RG68,3.820178962415188,12,14,0.45161290322580644,69,45,31,4.296
1452625714848,,107.40030510351062,ellipse,ZF59RG68,2.0443941193584534,59,-4,-0.2857142857142857,86,10,14,
1452625713616,1452625714848,75.91624927707016,outerRadius,ZF59RG68,2.6147098441152083,58,-6,-0.07407407407407407,19,75,81,1.232
1452625498381,1452625504102,162.56817139685154,pie,ZF59RG68,1.0874628412503393,17,-2,-0.0425531914893617,53,45,47,5.721
1452625494032,1452625498365,107.28777428157628,outerRadius,ZF59RG68,1.0874628412503393,16,-2,-0.029850746268656716,33,65,67,4.333
1452625511388,1452625515850,131.37210678309202,square,ZF59RG68,2.357552004618084,19,5,0.058823529411764705,15,90,85,4.462
1452625705235,1452625707287,323.6691358219832,outerRadius,ZF59RG68,2.8328900141647417,54,7,0.18421052631578946,62,45,38,2.052
1452625711972,1452625713616,256.03654115460813,pie,ZF59RG68,0.16992500144231237,57,-1,-0.013157894736842105,24,75,76,1.644
1452625710047,1452625711972,72.85087991505861,ellipse,ZF59RG68,2.0443941193584534,56,4,0.0975609756097561,59,45,41,1.925
1452625697913,1452625700325,54.884641198441386,exploded,ZF59RG68,5.290018846932618,51,39,0.9512195121951219,59,80,41,2.412
1452625694914,1452625697913,305.43255533091724,outerRadius,ZF59RG68,0.16992500144231237,50,-1,-0.013157894736842105,24,75,76,2.999
1452625701996,1452625705235,85.11640666052699,square,ZF59RG68,0.16992500144231237,53,-1,-0.017857142857142856,44,55,56,3.239
1452625700325,1452625701996,330.13904079794884,pie,ZF59RG68,3.189824558880017,52,9,0.5625,84,25,16,1.671
1452625707287,1452625710047,161.29509315826,outerRadius,ZF59RG68,2.8328900141647417,55,7,0.5384615384615384,87,20,13,2.76
1452625649056,1452625652428,249.52429700642824,outerRadius,ZF59RG68,3.0223678130284544,37,8,0.21621621621621623,63,45,37,3.372
1452625504102,1452625511388,311.0118951648474,pie,ZF59RG68,3.4757334309663976,18,11,0.15942028985507245,31,80,69,7.286
1452625628353,1452625640362,310.2176135312766,ellipse,ZF59RG68,1.6438561897747246,33,3,0.05263157894736842,43,60,57,12.009
1452626076421,1452626080459,211.52070536278188,outerRadius,CS84VT59,1.0874628412503393,30,2,0.02564102564102564,22,80,78,4.038
1452626066501,1452626070438,151.21382399462163,pie,CS84VT59,2.0443941193584534,28,-4,-0.04878048780487805,18,78,82,3.937
1452626392641,1452626397400,287.115316959098,square,CS84VT59,3.820178962415188,45,-14,-0.3783783783783784,63,23,37,4.759
1452626070441,1452626076418,343.07181615382433,exploded,CS84VT59,2.8328900141647417,29,-7,-0.14893617021276595,53,40,47,5.977
1452626112447,1452626116283,144.40916039049625,outerRadius,CS84VT59,2.6147098441152083,36,6,0.4,85,21,15,3.836
1452626108200,1452626112444,286.75566910766065,outerRadius,CS84VT59,3.0223678130284544,35,-8,-0.1951219512195122,59,33,41,4.244
1452626085247,1452626090000,308.27848210930824,outerRadius,CS84VT59,1.0874628412503393,32,-2,-0.10526315789473684,81,17,19,4.753
1452626041651,1452626051858,77.88869080133736,pie,CS84VT59,-3,24,0,0,51,49,49,10.207
1452626051861,1452626056734,349.0139480587095,square,CS84VT59,5.933690654952234,25,61,3.210526315789474,81,80,19,4.873
1452626056736,1452626062461,282.8916523139924,ellipse,CS84VT59,-3,26,0,0,34,66,66,5.725
1452626062463,1452626066497,135.00836983323097,ellipse,CS84VT59,2.357552004618084,27,-5,-0.13157894736842105,62,33,38,4.034
1452626022140,1452626028278,176.6007402073592,square,CS84VT59,3.7142455176661224,20,-13,-0.3170731707317073,59,28,41,6.138
1452626028280,1452626032120,82.34488612040877,exploded,CS84VT59,1.6438561897747246,21,3,0.036585365853658534,18,85,82,3.84
1452626032122,1452626037884,253.03489160723984,outerRadius,CS84VT59,0.16992500144231237,22,1,0.03125,68,33,32,5.762
1452626037887,1452626041649,206.27197268418968,exploded,CS84VT59,2.357552004618084,23,-5,-0.13157894736842105,62,33,38,3.762
1452626397402,1452626403175,337.8868949878961,pie,CS84VT59,1.6438561897747246,46,-3,-0.13636363636363635,78,19,22,5.773
1452626403178,1452626444044,201.91226002760231,ellipse,CS84VT59,1.6438561897747246,47,3,0.6,95,8,5,40.866
1452626384929,1452626392640,310.38796624168754,square,CS84VT59,2.6147098441152083,44,-6,-0.06976744186046512,14,80,86,7.711
1452626444047,1452626448097,250.14568747021258,outerRadius,CS84VT59,3.3398500028846247,48,10,0.14285714285714285,30,80,70,4.05
1452626139672,1452626379799,65.56265266612172,outerRadius,CS84VT59,3.189824558880017,42,9,0.13432835820895522,33,76,67,240.127
1452626379801,1452626384927,332.48656335286796,pie,CS84VT59,1.0874628412503393,43,2,0.125,84,18,16,5.126
1452626130669,1452626134809,245.43755183927715,pie,CS84VT59,2.357552004618084,40,5,0.07692307692307693,35,70,65,4.14
1452626134811,1452626139669,174.15943362750113,ellipse,CS84VT59,0.16992500144231237,41,1,0.3333333333333333,97,4,3,4.858
1452625674771,1452625681754,299.71557567827404,exploded,CS84VT59,2.8328900141647417,1,-7,-0.175,60,33,40,6.983
1452625662640,1452625674769,196.8587628286332,pie,CS84VT59,-3,0,0,0,94,6,6,12.129
1452625689166,1452625694946,69.85732091590762,square,CS84VT59,0.16992500144231237,3,-1,-0.0125,20,79,80,5.78
1452625681756,1452625689162,63.51963484659791,square,CS84VT59,3.4757334309663976,2,11,0.19298245614035087,43,68,57,7.406
1452625701302,1452625706911,148.34025059826672,exploded,CS84VT59,1.6438561897747246,5,-3,-0.05357142857142857,44,53,56,5.609
1452625694948,1452625701300,46.30897684022784,outerRadius,CS84VT59,1.0874628412503393,4,2,0.5,96,6,4,6.352
1452625719239,1452625807176,325.1693819090724,ellipse,CS84VT59,1.6438561897747246,7,-3,-0.23076923076923078,87,10,13,87.937
1452625706914,1452625719236,18.239064887166023,square,CS84VT59,3.820178962415188,6,14,0.22950819672131148,39,75,61,12.322
1452625813688,1452625818226,238.7421683035791,ellipse,CS84VT59,3.0223678130284544,9,8,0.21621621621621623,63,45,37,4.538
1452626080462,1452626085244,9.442601669579744,square,CS84VT59,1.6438561897747246,31,3,0.03260869565217391,8,95,92,4.782
1452626448099,1452626452880,6.192989777773619,exploded,CS84VT59,1.6438561897747246,49,-3,-0.03409090909090909,12,85,88,4.781
1452626123895,1452626130667,3.5893572494387627,outerRadius,CS84VT59,2.6147098441152083,39,6,0.0967741935483871,38,68,62,6.772
1452626104743,1452626108197,167.08265128545463,ellipse,CS84VT59,1.0874628412503393,34,2,0.02564102564102564,22,80,78,3.454
1452626120167,1452626123892,112.42727441713214,exploded,CS84VT59,2.0443941193584534,38,4,0.25,84,20,16,3.725
1452625807180,1452625813685,275.5997948627919,ellipse,CS84VT59,1.6438561897747246,8,-3,-0.08333333333333333,64,33,36,6.505
1452625846437,1452625851735,261.0086892172694,pie,CS84VT59,0.16992500144231237,15,1,0.07142857142857142,86,15,14,5.298
1452625839536,1452625846435,188.14048650674522,outerRadius,CS84VT59,2.8328900141647417,14,-7,-0.16279069767441862,57,36,43,6.899
1452625825112,1452625831071,282.02164580114186,exploded,CS84VT59,0.16992500144231237,11,-1,-0.010416666666666666,4,95,96,5.959
1452625818229,1452625825110,216.06958961114287,exploded,CS84VT59,1.6438561897747246,10,3,0.033707865168539325,11,92,89,6.881
1452625835414,1452625839534,72.52762142568827,outerRadius,CS84VT59,3.0223678130284544,13,8,0.1,20,88,80,4.12
1452625831074,1452625835411,277.998765707016,ellipse,CS84VT59,3.0223678130284544,12,8,0.09195402298850575,13,95,87,4.337
1452626496455,,115.78995692543685,ellipse,CS84VT59,2.6147098441152083,59,-6,-0.16666666666666666,64,30,36,
1452626491168,1452626496452,160.70995140820742,pie,CS84VT59,2.0443941193584534,58,-4,-0.16,75,21,25,5.284
1452625856059,1452625860771,283.4313829243183,exploded,CS84VT59,0.16992500144231237,17,-1,-0.09090909090909091,89,10,11,4.712
1452625851738,1452625856056,252.55132729187608,pie,CS84VT59,2.0443941193584534,16,4,0.04938271604938271,19,85,81,4.318
1452626017132,1452626022135,154.36854503117502,ellipse,CS84VT59,3.0223678130284544,19,-8,-0.25806451612903225,69,23,31,5.003
1452626471865,1452626476450,40.6870960816741,exploded,CS84VT59,-3,54,0,0,48,52,52,4.585
1452626486478,1452626491165,84.84700022265315,square,CS84VT59,1.0874628412503393,57,2,0.02631578947368421,24,78,76,4.687
1452626482654,1452626486476,263.48483257927,exploded,CS84VT59,1.0874628412503393,56,-2,-0.03508771929824561,43,55,57,3.822
1452626458969,1452626463777,116.6035370528698,square,CS84VT59,3.4757334309663976,51,11,0.2,45,66,55,4.808
1452626452882,1452626458966,288.38628547266126,pie,CS84VT59,1.6438561897747246,50,-3,-0.04838709677419355,38,59,62,6.084
1452626467983,1452626471863,235.6313545256853,outerRadius,CS84VT59,0.16992500144231237,53,1,0.011764705882352941,15,86,85,3.88
1452626463781,1452626467980,199.0040134638548,ellipse,CS84VT59,2.6147098441152083,52,-6,-0.07894736842105263,24,70,76,4.199
1452626476452,1452626482652,254.44983079098165,pie,CS84VT59,1.0874628412503393,55,-2,-0.021739130434782608,8,90,92,6.2
1452626116286,1452626120164,148.02086060866714,pie,CS84VT59,2.6147098441152083,37,6,0.08695652173913043,31,75,69,3.878
1452625860773,1452626017129,42.18916481360793,square,CS84VT59,1.0874628412503393,18,2,0.0273972602739726,27,75,73,156.356
1452626090003,1452626104742,44.822022188454866,square,CS84VT59,0.16992500144231237,33,-1,-0.0196078431372549,49,50,51,14.739
1452624876233,1452624879698,106.30012943409383,exploded,GE78OL66,2.0443941193584534,30,-4,-0.043478260869565216,8,88,92,3.465
1452624870704,1452624873013,327.6050540059805,exploded,GE78OL66,1.0874628412503393,28,2,0.3333333333333333,94,8,6,2.309
1452624967866,1452624974048,117.14026719331741,exploded,GE78OL66,2.0443941193584534,45,4,0.06451612903225806,38,66,62,6.182
1452624873014,1452624876231,191.60369904711843,pie,GE78OL66,0.16992500144231237,29,-1,-0.014492753623188406,31,68,69,3.217
1452624921992,1452624924051,195.89073666371405,outerRadius,GE78OL66,1.0874628412503393,36,-2,-0.021739130434782608,8,90,92,2.059
1452624896697,1452624921991,310.3916574642062,ellipse,GE78OL66,2.357552004618084,35,5,0.0625,20,85,80,25.294
1452624884800,1452624888507,176.03984537534416,pie,GE78OL66,-3,32,0,0,51,49,49,3.707
1452624841149,1452624849759,136.61192379891872,outerRadius,GE78OL66,1.6438561897747246,24,-3,-0.03409090909090909,12,85,88,8.61
1452624849769,1452624855552,34.61792562156916,ellipse,GE78OL66,0.16992500144231237,25,1,0.024390243902439025,59,42,41,5.783
1452624855552,1452624861483,318.68376061320305,square,GE78OL66,-3,26,0,0,48,52,52,5.931
1452624861483,1452624870703,217.49555116519332,ellipse,GE78OL66,2.0443941193584534,27,4,0.0975609756097561,59,45,41,9.22
1452624822522,1452624832779,132.56227006204426,pie,GE78OL66,-3,20,0,0,38,62,62,10.257
1452624832779,1452624835099,57.491185516119,ellipse,GE78OL66,2.6147098441152083,21,-6,-0.06976744186046512,14,80,86,2.32
1452624835099,1452624837788,68.3677782677114,outerRadius,GE78OL66,1.0874628412503393,22,2,0.6666666666666666,97,5,3,2.689
1452624837788,1452624841149,310.37038184702396,exploded,GE78OL66,1.0874628412503393,23,-2,-0.03508771929824561,43,55,57,3.361
1452624974050,1452624979695,229.3036716710776,square,GE78OL66,0.16992500144231237,46,-1,-0.06666666666666667,85,14,15,5.645
1452624979697,1452624985032,91.91355178132653,ellipse,GE78OL66,1.0874628412503393,47,2,0.024691358024691357,19,83,81,5.335
1452624964419,1452624967865,83.84507353417575,ellipse,GE78OL66,0.16992500144231237,44,-1,-0.017857142857142856,44,55,56,3.446
1452624985033,1452624989181,149.61614867672324,outerRadius,GE78OL66,2.0443941193584534,48,4,1,96,8,4,4.148
1452624945380,1452624952024,188.11899622902274,pie,GE78OL66,2.8328900141647417,42,7,0.4375,84,23,16,6.644
1452624952026,1452624964417,301.46339301019907,square,GE78OL66,2.0443941193584534,43,4,0.06060606060606061,34,70,66,12.391
1452624939051,1452624943324,334.7767673525959,square,GE78OL66,3.9188632372745946,40,15,0.29411764705882354,49,66,51,4.273
1452624943324,1452624945379,282.63870139606297,outerRadius,GE78OL66,1.0874628412503393,41,2,0.05263157894736842,62,40,38,2.055
1452624702061,1452624712156,68.667719559744,square,GE78OL66,1.0874628412503393,1,2,0.05555555555555555,64,38,36,10.095
1452624690058,1452624702061,95.20485416986048,exploded,GE78OL66,-3,0,0,0,45,55,55,12.003
1452624716011,1452624720811,296.01147243753076,pie,GE78OL66,1.0874628412503393,3,2,0.02631578947368421,24,78,76,4.8
1452624712156,1452624716011,8.042942695319653,outerRadius,GE78OL66,2.0443941193584534,2,-4,-0.041666666666666664,4,92,96,3.855
1452624725407,1452624739668,322.5673294533044,square,GE78OL66,1.6438561897747246,5,-3,-0.0410958904109589,27,70,73,14.261
1452624720811,1452624725407,64.88716422580183,exploded,GE78OL66,2.8328900141647417,4,7,0.5,86,21,14,4.596
1452624748241,1452624751458,357.0884114038199,exploded,GE78OL66,-3,7,0,0,75,25,25,3.217
1452624739678,1452624748241,48.33703522570431,square,GE78OL66,2.0443941193584534,6,-4,-0.1111111111111111,64,32,36,8.563
1452624757209,1452624762960,16.390366908162832,pie,GE78OL66,2.357552004618084,9,-5,-0.05747126436781609,13,82,87,5.751
1452624879699,1452624884799,329.5826897956431,pie,GE78OL66,-3,31,0,0,22,78,78,5.1
1452624989184,1452624993977,46.336943646892905,exploded,GE78OL66,0.16992500144231237,49,1,0.015384615384615385,35,66,65,4.793
1452624930362,1452624939050,153.922616885975,square,GE78OL66,0.16992500144231237,39,-1,-0.011764705882352941,15,84,85,8.688
1452624893010,1452624896696,152.35841578803957,ellipse,GE78OL66,1.0874628412503393,34,-2,-0.06451612903225806,69,29,31,3.686
1452624926633,1452624930361,236.2541278358549,outerRadius,GE78OL66,2.0443941193584534,38,-4,-0.05,20,76,80,3.728
1452624751458,1452624757209,342.1302851848304,ellipse,GE78OL66,1.0874628412503393,8,2,0.125,84,18,16,5.751
1452624788133,1452624793158,47.72312653250992,pie,GE78OL66,1.6438561897747246,15,3,0.04477611940298507,33,70,67,5.025
1452624785484,1452624788133,159.43817228078842,exploded,GE78OL66,1.6438561897747246,14,3,0.08108108108108109,63,40,37,2.649
1452624772218,1452624778819,350.52383601665497,square,GE78OL66,1.0874628412503393,11,-2,-0.0625,68,30,32,6.601
1452624762960,1452624772218,335.6613976880908,outerRadius,GE78OL66,1.0874628412503393,10,2,0.18181818181818182,89,13,11,9.258
1452624781483,1452624785484,218.18505733273923,pie,GE78OL66,0.16992500144231237,13,1,0.012195121951219513,18,83,82,4.001
1452624778819,1452624781483,146.2854268681258,pie,GE78OL66,2.0443941193584534,12,4,0.21052631578947367,81,23,19,2.664
1452625035060,,111.83699833229184,square,GE78OL66,3.0223678130284544,59,-8,-0.1702127659574468,53,39,47,
1452625028304,1452625035058,119.60399041883647,outerRadius,GE78OL66,2.6147098441152083,58,6,0.46153846153846156,87,19,13,6.754
1452624797312,1452624800609,26.5462255384773,exploded,GE78OL66,1.6438561897747246,17,-3,-0.038461538461538464,22,75,78,3.297
1452624793158,1452624797312,19.53335428610444,ellipse,GE78OL66,2.6147098441152083,16,6,0.3157894736842105,81,25,19,4.154
1452624816594,1452624822522,80.05220719613135,pie,GE78OL66,1.0874628412503393,19,-2,-0.024390243902439025,18,80,82,5.928
1452625009803,1452625017269,163.4114971384406,pie,GE78OL66,0.16992500144231237,54,1,0.01639344262295082,39,62,61,7.466
1452625025007,1452625028303,275.7259011827409,square,GE78OL66,2.0443941193584534,57,4,0.09302325581395349,57,47,43,3.296
1452625019364,1452625025006,211.20287130586803,outerRadius,GE78OL66,0.16992500144231237,56,1,0.017543859649122806,43,58,57,5.642
1452625001753,1452625003354,292.86491721868515,ellipse,GE78OL66,-3,51,0,0,95,5,5,1.601
1452624993978,1452625001752,258.30842952243984,exploded,GE78OL66,0.16992500144231237,50,1,0.045454545454545456,78,23,22,7.774
1452625006764,1452625009802,313.96473119035363,ellipse,GE78OL66,2.357552004618084,53,-5,-0.13157894736842105,62,33,38,3.038
1452625003354,1452625006763,262.8183343168348,ellipse,GE78OL66,0.16992500144231237,52,-1,-0.011235955056179775,11,88,89,3.409
1452625017271,1452625019363,140.29732801951468,outerRadius,GE78OL66,0.16992500144231237,55,-1,-0.013157894736842105,24,75,76,2.092
1452624924052,1452624926632,314.1306532267481,outerRadius,GE78OL66,0.16992500144231237,37,1,0.025,60,41,40,2.58
1452624800609,1452624816594,135.10282876901329,square,GE78OL66,1.6438561897747246,18,-3,-0.04285714285714286,30,67,70,15.985
1452624888508,1452624893009,321.57282049767673,exploded,GE78OL66,1.0874628412503393,33,2,0.05405405405405406,63,39,37,4.501
1452625825449,1452625831488,74.54065491445363,square,IH92IN80,1.0874628412503393,30,-2,-0.046511627906976744,57,41,43,6.039
